Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
2018-07-11 17:53:00,83,50,32,SE,10,0,29.02,0.0,Partly Cloudy,2018-07-11T17:29:45Z,75,50,432.69,0.08,4.68,856.0,3.91,56.0,427.38,447.94,...
2018-07-11 18:53:00,81,50,34,S,9,0,29.04,0.0,Mostly Cloudy,2018-07-11T18:29:11Z,75,50,432.12,0.08,3.41,861.0,2.58,56.0,428.97,442.27,...
2018-07-11 19:53:00,79,52,39,S,7,0,29.06,0.0,Mostly Cloudy,2018-07-11T19:29:30Z,75,50,428.37,0.08,4.36,862.0,4.0,56.0,421.07,439.34,...
2018-07-11 20:53:00,78,55,45,S,5,0,29.07,0.0,Partly Cloudy,2018-07-11T20:29:30Z,75,50,423.5,0.07,5.15,863.0,4.46,56.0,419.69,446.14,...
2018-07-11 21:53:00,78,53,42,SSE,8,0,29.09,0.0,Mostly Cloudy,2018-07-11T21:29:30Z,75,50,428.3,0.08,4.27,857.0,3.93,56.0,422.64,439.62,...
2018-07-11 22:53:00,74,59,59,S,7,0,29.1,0.0,Mostly Cloudy,2018-07-11T22:29:30Z,75,50,422.18,0.06,2.4,852.0,2.26,56.0,419.1,430.33,...
2018-07-11 23:53:00,73,60,64,S,6,0,29.1,0.0,Partly Cloudy,2018-07-11T23:29:30Z,75,50,417.3,0.06,1.47,852.0,1.41,56.0,414.86,420.62,...
2018-07-12 00:53:00,72,62,71,S,5,0,29.1,0.0,Partly Cloudy,2018-07-12T00:33:30Z,75,50,415.14,0.05,0.68,445.0,0.62,29.0,414.09,416.57,...
2018-07-12 01:53:00,71,64,78,CALM,0,0,29.08,0.0,Mostly Cloudy,2018-07-12T01:29:30Z,75,50,415.2,0.05,0.78,878.0,0.73,56.0,413.68,416.75,...
2018-07-12 02:53:00,72,63,73,S,5,0,29.08,0.0,Mostly Cloudy,2018-07-12T02:29:30Z,75,50,417.06,0.06,1.05,883.0,0.97,56.0,414.61,418.83,...
2018-07-12 03:53:00,72,65,78,SSE,6,0,29.08,0.0,Mostly Cloudy,2018-07-12T03:23:30Z,75,50,417.92,0.05,0.98,474.0,0.95,30.0,416.39,420.25,...
2018-07-12 04:53:00,71,66,84,VAR,3,0,29.1,0.0,Mostly Cloudy,2018-07-12T04:29:30Z,75,50,419.33,0.06,0.84,855.0,0.81,54.0,417.75,420.93,...
2018-07-12 05:53:00,72,66,81,CALM,0,0,29.11,0.0,Partly Cloudy,2018-07-12T05:29:30Z,75,50,417.96,0.06,1.75,891.0,1.75,56.0,415.62,421.27,...
2018-07-12 06:53:00,73,66,79,CALM,0,0,29.12,0.0,Mostly Cloudy,2018-07-12T06:29:59Z,75,50,414.24,0.05,1.96,857.0,1.89,55.0,412.32,420.66,...
2018-07-12 07:53:00,75,66,73,CALM,0,0,29.14,0.0,Mostly Cloudy,2018-07-12T07:29:30Z,75,50,414.35,0.05,4.98,858.0,4.19,56.0,411.58,431.49,...
2018-07-12 08:53:00,79,63,58,VAR,3,0,29.14,0.0,Partly Cloudy,2018-07-12T08:29:30Z,75,50,412.52,0.05,0.73,858.0,0.6,56.0,411.43,414.55,...
2018-07-12 09:53:00,85,61,44,ENE,5,0,29.14,0.0,Partly Cloudy,2018-07-12T09:28:30Z,75,50,412.97,0.05,1.05,422.0,0.97,28.0,411.83,415.64,...
2018-07-12 10:53:00,89,61,39,ESE,3,0,29.13,0.0,Fair,2018-07-12T10:29:48Z,75,50,415.6,0.05,2.09,860.0,1.9,56.0,413.96,428.71,...
2018-07-12 11:53:00,90,63,40,SE,10,0,29.11,0.0,Fair,2018-07-12T11:29:48Z,75,50,416.24,0.05,1.28,859.0,1.22,56.0,414.46,419.98,...
2018-07-12 12:53:00,90,61,38,S,12,0,29.1,0.0,Fair,2018-07-12T12:29:30Z,75,50,415.68,0.05,2.34,859.0,1.97,56.0,414.07,427.57,...
2018-07-12 13:53:00,91,59,34,S,10,0,29.09,0.0,Fair,2018-07-12T13:29:30Z,75,50,417.14,0.06,0.72,857.0,0.67,56.0,415.52,418.57,...
2018-07-12 14:53:00,90,59,35,SSW,12,0,29.09,0.0,Fair,2018-07-12T14:29:30Z,75,50,423.2,0.07,3.88,854.0,3.65,56.0,418.84,435.5,...
2018-07-12 15:53:00,87,61,41,SSE,13,0,29.09,0.0,Fair,2018-07-12T15:29:30Z,75,50,425.24,0.07,3.22,861.0,3.09,56.0,421.52,434.49,...
2018-07-12 16:53:00,84,60,44,SSE,14,0,29.09,0.0,Fair,2018-07-12T16:29:30Z,75,50,426.75,0.07,1.25,867.0,1.18,56.0,424.87,429.48,...
2018-07-12 17:53:00,79,61,54,S,12,0,29.11,0.0,Fair,2018-07-12T17:29:30Z,75,50,426.84,0.07,2.43,868.0,2.29,56.0,424.5,439.7,...
2018-07-12 18:53:00,76,59,56,S,10,0,29.13,0.0,Partly Cloudy,2018-07-12T18:33:00Z,75,50,421.88,0.06,2.52,452.0,2.45,29.0,418.3,427.45,...
2018-07-12 19:53:00,75,59,57,S,7,0,29.15,0.0,Partly Cloudy,2018-07-12T19:29:30Z,75,50,421.38,0.06,3.74,870.0,3.33,56.0,418.1,435.91,...
2018-07-12 20:53:00,74,61,64,SE,7,0,29.18,0.0,Fair,2018-07-12T20:29:30Z,75,50,420.41,0.06,1.87,866.0,1.79,56.0,418.18,423.81,...
2018-07-12 21:53:00,72,59,64,SSE,6,0,29.18,0.0,Fair,2018-07-12T21:23:00Z,75,50,423.75,0.06,4.27,478.0,4.18,31.0,418.56,433.04,...
2018-07-12 22:53:00,72,61,68,SE,7,0,29.18,0.0,Fair,2018-07-12T22:29:40Z,75,50,422.38,0.06,3.52,771.0,3.34,52.0,419.02,433.73,...
2018-07-12 23:53:00,72,58,61,S,5,0,29.19,0.0,Fair,2018-07-12T23:29:33Z,75,50,417.57,0.06,0.77,824.0,0.75,56.0,416.31,419.3,...
2018-07-13 00:53:00,70,61,73,S,3,0,29.18,0.0,Fair,2018-07-13T00:29:33Z,75,50,417.67,0.06,0.89,829.0,0.81,56.0,416.09,419.75,...
2018-07-13 01:53:00,71,60,68,CALM,0,0,29.17,0.0,Fair,2018-07-13T01:29:33Z,75,50,416.17,0.06,1.53,834.0,1.49,56.0,413.39,419.13,...
2018-07-13 02:53:00,71,61,70,CALM,0,0,29.16,0.0,Fair,2018-07-13T02:29:33Z,75,50,414.06,0.05,1.02,843.0,1.0,56.0,412.03,416.06,...
2018-07-13 03:53:00,70,63,78,S,3,0,29.16,0.0,Fair,2018-07-13T03:28:06Z,75,50,416.01,0.05,1.46,419.0,1.48,28.0,413.93,419.12,...
2018-07-13 04:53:00,70,63,78,CALM,0,0,29.16,0.0,Fair,2018-07-13T04:29:13Z,75,50,418.48,0.06,1.27,854.0,1.19,56.0,415.75,421.45,...
2018-07-13 05:53:00,70,64,81,ESE,3,0,29.17,0.0,Fair,2018-07-13T05:29:30Z,75,50,420.76,0.06,1.09,856.0,1.07,56.0,418.7,422.41,...
2018-07-13 06:53:00,73,64,73,CALM,0,0,29.18,0.0,Fair,2018-07-13T06:29:30Z,75,50,423.16,0.07,0.93,860.0,0.89,56.0,421.46,424.97,...
2018-07-13 07:53:00,77,63,62,SSE,3,0,29.19,0.0,Fair,2018-07-13T07:29:30Z,75,50,423.41,0.07,1.68,864.0,1.55,56.0,420.68,427.84,...
2018-07-13 08:53:00,80,61,52,VAR,6,0,29.19,0.0,Fair,2018-07-13T08:29:30Z,75,50,422.9,0.07,2.66,867.0,2.34,56.0,419.12,431.0,...
2018-07-13 09:53:00,83,65,54,ESE,6,20,29.19,0.0,Fair,2018-07-13T09:29:30Z,75,50,419.2,0.06,1.89,870.0,1.27,56.0,417.6,426.28,...
2018-07-13 10:53:00,87,65,48,VAR,7,0,29.18,0.0,Fair,2018-07-13T10:29:30Z,75,50,418.02,0.06,0.63,872.0,0.59,56.0,416.89,419.4,...
2018-07-13 11:53:00,89,65,45,S,9,0,29.16,0.0,Fair,2018-07-13T11:29:30Z,75,50,418.93,0.06,1.09,867.0,1.06,56.0,416.96,421.07,...
2018-07-13 12:53:00,90,65,43,S,10,0,29.15,0.0,Fair,2018-07-13T12:32:27Z,75,50,424.99,0.06,3.83,433.0,3.89,28.0,420.33,430.25,...
2018-07-13 13:53:00,90,62,39,S,12,0,29.13,0.0,Fair,2018-07-13T13:29:30Z,75,50,429.47,0.08,1.19,866.0,1.12,56.0,426.33,431.34,...
2018-07-13 14:53:00,88,62,42,S,13,0,29.13,0.0,Fair,2018-07-13T14:29:30Z,75,50,433.82,0.09,2.07,862.0,2.08,56.0,430.41,437.69,...
2018-07-13 15:53:00,87,61,41,SSE,9,0,29.11,0.0,Fair,2018-07-13T15:22:00Z,75,50,437.28,0.09,1.88,507.0,1.37,33.0,435.39,441.41,...
2018-07-13 16:53:00,87,61,41,SSE,9,0,29.1,0.0,Fair,2018-07-13T16:29:30Z,75,50,434.56,0.08,0.76,786.0,0.58,51.0,433.5,436.86,...
2018-07-13 17:53:00,82,62,51,ESE,12,0,29.11,0.0,Fair,2018-07-13T17:29:30Z,75,50,432.7,0.09,1.74,864.0,1.59,56.0,430.61,440.94,...
2018-07-13 18:53:00,76,63,64,SE,13,0,29.14,0.0,Fair,2018-07-13T18:29:30Z,75,50,433.47,0.09,2.2,832.0,1.96,54.0,430.99,441.66,...
2018-07-13 19:53:00,73,64,73,ESE,12,0,29.16,0.0,Fair,2018-07-13T19:29:25Z,75,50,434.54,0.09,4.22,804.0,3.04,53.0,430.78,447.55,...
2018-07-13 20:53:00,72,64,76,ESE,9,0,29.18,0.0,Fair,2018-07-13T20:29:41Z,75,50,430.15,0.08,3.95,823.0,3.65,56.0,425.31,441.59,...
2018-07-13 21:53:00,71,64,78,ESE,8,0,29.18,0.0,Fair,2018-07-13T21:26:32Z,75,50,426.3,0.07,1.39,427.0,1.21,29.0,425.37,431.46,...
2018-07-13 22:53:00,70,64,81,ESE,8,0,29.18,0.0,Fair,2018-07-13T22:29:03Z,75,50,426.73,0.07,2.2,823.0,1.89,56.0,420.93,435.19,...
2018-07-13 23:53:00,70,64,81,ESE,7,0,29.18,0.0,Fair,2018-07-13T23:29:03Z,75,50,420.75,0.06,5.18,826.0,4.11,56.0,416.62,435.21,...
2018-07-14 00:53:00,69,64,84,SE,6,0,29.17,0.0,Fair,2018-07-14T00:29:00Z,75,50,421.84,0.07,5.13,832.0,4.48,56.0,416.84,445.28,...
2018-07-14 01:53:00,69,64,84,CALM,0,0,29.17,0.0,Fair,2018-07-14T01:29:30Z,75,50,427.54,0.08,1.49,835.0,1.21,56.0,425.44,432.39,...
2018-07-14 02:53:00,69,64,84,S,3,0,29.16,0.0,Fair,2018-07-14T02:29:30Z,75,50,426.21,0.07,2.5,844.0,2.48,56.0,420.79,430.08,...
2018-07-14 03:53:00,68,64,87,SSE,3,0,29.16,0.0,Fair,2018-07-14T03:29:30Z,75,50,419.35,0.06,0.9,854.0,0.82,56.0,417.93,421.59,...
2018-07-14 04:53:00,68,64,87,SSE,3,0,29.16,0.0,Fair,2018-07-14T04:29:30Z,75,50,419.64,0.06,0.56,855.0,0.51,56.0,418.57,421.01,...
2018-07-14 05:53:00,68,64,87,SSE,5,0,29.17,0.0,Fair,2018-07-14T05:29:30Z,75,50,422.27,0.07,1.31,856.0,1.31,56.0,419.93,424.18,...
2018-07-14 06:53:00,71,64,78,S,3,0,29.17,0.0,Fair,2018-07-14T06:31:30Z,75,50,425.8,0.07,0.78,430.0,0.77,28.0,424.05,427.02,...
2018-07-14 07:53:00,74,63,68,ESE,5,0,29.18,0.0,Fair,2018-07-14T07:29:30Z,75,50,425.89,0.07,0.65,860.0,0.61,56.0,424.03,426.79,...
2018-07-14 08:53:00,78,63,60,VAR,6,0,29.17,0.0,Fair,2018-07-14T08:29:30Z,75,50,424.49,0.07,1.38,861.0,1.37,56.0,422.09,427.35,...
2018-07-14 09:53:00,82,64,54,CALM,0,0,29.16,0.0,Fair,2018-07-14T09:21:30Z,75,50,426.31,0.07,0.64,522.0,0.61,34.0,424.99,427.3,...
2018-07-14 10:53:00,85,65,51,SE,8,0,29.15,0.0,Fair,2018-07-14T10:29:30Z,75,50,425.12,0.07,1.51,765.0,1.52,50.0,422.61,427.39,...
2018-07-14 11:53:00,88,65,46,SSE,8,0,29.12,0.0,Fair,2018-07-14T11:29:41Z,75,50,422.94,0.07,0.5,819.0,0.48,54.0,422.03,424.08,...
2018-07-14 12:53:00,90,64,42,S,8,0,29.1,0.0,Fair,2018-07-14T12:29:45Z,75,50,424.0,0.07,0.47,820.0,0.41,56.0,423.22,424.96,...
2018-07-14 13:53:00,89,63,42,S,12,0,29.08,0.0,Fair,2018-07-14T13:29:45Z,75,50,423.67,0.07,0.54,822.0,0.49,56.0,422.66,424.47,...
2018-07-14 14:53:00,88,64,45,S,13,0,29.07,0.0,Fair,2018-07-14T14:29:45Z,75,50,425.54,0.07,1.09,826.0,1.07,56.0,423.74,428.05,...
2018-07-14 15:53:00,86,62,44,S,12,0,29.06,0.0,Fair,2018-07-14T15:26:07Z,75,50,427.26,0.07,0.7,428.0,0.65,29.0,426.27,429.16,...
2018-07-14 16:53:00,86,62,44,S,9,0,29.06,0.0,Fair,2018-07-14T16:29:07Z,75,50,426.59,0.07,0.53,823.0,0.48,56.0,425.63,428.06,...
2018-07-14 17:53:00,84,60,44,SSE,10,0,29.06,0.0,Fair,2018-07-14T17:29:30Z,75,50,426.42,0.07,1.44,826.0,1.29,56.0,424.53,430.95,...
2018-07-14 18:53:00,80,61,52,ESE,10,0,29.08,0.0,Fair,2018-07-14T18:29:30Z,75,50,427.39,0.08,1.52,834.0,1.46,56.0,424.62,430.39,...
2018-07-14 19:53:00,76,63,64,ESE,13,0,29.09,0.0,Fair,2018-07-14T19:29:30Z,75,50,426.69,0.07,3.33,837.0,3.13,56.0,422.6,435.91,...
2018-07-14 20:53:00,74,62,66,ESE,10,0,29.12,0.0,Fair,2018-07-14T20:29:30Z,75,50,425.42,0.07,2.73,840.0,2.56,56.0,421.67,432.21,...
2018-07-14 21:53:00,73,63,71,ESE,9,0,29.12,0.0,Fair,2018-07-14T21:29:30Z,75,50,433.18,0.09,4.28,837.0,3.56,56.0,429.64,449.21,...
2018-07-14 22:53:00,73,64,73,ESE,6,0,29.13,0.0,Fair,2018-07-14T22:29:30Z,75,50,426.94,0.07,3.94,836.0,3.65,56.0,421.3,435.48,...
2018-07-14 23:53:00,72,64,76,E,7,0,29.13,0.0,Fair,2018-07-14T23:29:30Z,75,50,420.24,0.06,2.26,837.0,2.14,56.0,418.72,433.47,...
2018-07-15 00:53:00,71,64,78,E,3,0,29.12,0.0,Fair,2018-07-15T00:31:00Z,75,50,419.5,0.06,0.47,419.0,0.38,28.0,418.69,420.34,...
2018-07-15 01:53:00,71,64,78,E,6,0,29.11,0.0,Fair,2018-07-15T01:29:30Z,75,50,420.97,0.06,1.4,844.0,1.24,56.0,419.07,424.35,...
2018-07-15 02:53:00,71,64,78,ESE,3,0,29.11,0.0,Fair,2018-07-15T02:29:30Z,75,50,425.55,0.07,2.12,846.0,2.1,56.0,422.29,430.08,...
2018-07-15 03:53:00,70,65,84,SE,5,0,29.11,0.0,Fair,2018-07-15T03:21:00Z,75,50,424.53,0.07,2.33,518.0,2.3,34.0,420.52,429.37,...
2018-07-15 04:53:00,69,65,87,ESE,5,0,29.12,0.0,Fair,2018-07-15T04:29:42Z,75,50,419.33,0.06,1.56,725.0,1.56,48.0,416.47,421.48,...
2018-07-15 05:53:00,69,65,87,SE,5,0,29.12,0.0,Fair,2018-07-15T05:29:25Z,75,50,420.11,0.06,1.64,806.0,1.63,54.0,417.9,424.31,...
2018-07-15 06:53:00,71,65,81,SE,3,0,29.13,0.0,Fair,2018-07-15T06:29:48Z,75,50,419.14,0.06,0.69,822.0,0.66,56.0,418.18,420.55,...
2018-07-15 07:53:00,74,65,73,SSE,5,0,29.14,0.0,Fair,2018-07-15T07:29:48Z,75,50,419.9,0.06,0.61,824.0,0.59,56.0,418.63,420.76,...
2018-07-15 08:53:00,78,65,64,SSE,6,0,29.13,0.0,Fair,2018-07-15T08:29:48Z,75,50,419.22,0.06,0.7,829.0,0.69,56.0,418.11,420.49,...
2018-07-15 09:53:00,81,64,56,ESE,10,0,29.13,0.0,Fair,2018-07-15T09:25:41Z,75,50,420.09,0.06,1.16,430.0,1.14,29.0,416.11,421.01,...
2018-07-15 10:53:00,85,63,48,ESE,10,0,29.13,0.0,Fair,2018-07-15T10:29:11Z,75,50,416.02,0.06,0.97,825.0,0.96,56.0,414.27,417.28,...
2018-07-15 11:53:00,86,65,49,S,9,0,29.12,0.0,Fair,2018-07-15T11:28:51Z,75,50,416.98,0.06,1.23,829.0,1.24,56.0,414.44,419.02,...
2018-07-15 12:53:00,88,66,48,SSW,10,0,29.1,0.0,Fair,2018-07-15T12:29:30Z,75,50,416.61,0.06,0.77,830.0,0.75,56.0,415.28,418.24,...
2018-07-15 13:53:00,90,65,43,S,9,0,29.08,0.0,Fair,2018-07-15T13:29:30Z,75,50,418.01,0.06,0.73,833.0,0.67,56.0,416.51,419.12,...
2018-07-15 14:53:00,89,62,40,S,12,0,29.06,0.0,Fair,2018-07-15T14:29:30Z,75,50,418.75,0.06,0.3,831.0,0.27,56.0,418.1,419.32,...
2018-07-15 15:53:00,88,60,39,S,12,0,29.05,0.0,Fair,2018-07-15T15:29:30Z,75,50,419.09,0.06,0.72,831.0,0.68,56.0,417.79,420.13,...
2018-07-15 16:53:00,85,62,46,S,12,0,29.05,0.0,Fair,2018-07-15T16:29:30Z,75,50,419.87,0.06,0.84,830.0,0.84,56.0,418.42,421.46,...
2018-07-15 17:53:00,81,64,56,S,13,0,29.07,0.0,Fair,2018-07-15T17:29:30Z,75,50,418.82,0.06,1.37,838.0,1.27,56.0,417.6,425.15,...
2018-07-15 18:53:00,76,64,67,S,9,0,29.09,0.0,Fair,2018-07-15T18:30:18Z,75,50,417.51,0.05,1.1,405.0,1.09,27.0,415.69,419.12,...
2018-07-15 19:53:00,75,64,69,S,5,0,29.11,0.0,Fair,2018-07-15T19:29:30Z,75,50,414.26,0.05,2.02,845.0,1.81,56.0,411.12,418.41,...
2018-07-15 20:53:00,74,65,73,ESE,9,0,29.13,0.0,Fair,2018-07-15T20:29:30Z,75,50,413.45,0.05,3.72,844.0,3.07,56.0,410.01,431.09,...
2018-07-15 21:53:00,73,65,76,SSE,8,0,29.13,0.0,Fair,2018-07-15T21:20:00Z,75,50,411.51,0.05,2.79,558.0,2.53,37.0,409.84,423.56,...
2018-07-15 22:53:00,71,65,81,SE,10,0,29.14,0.0,Fair,2018-07-15T22:29:30Z,75,50,412.04,0.05,2.51,708.0,2.18,47.0,409.83,417.6,...
2018-07-15 23:53:00,70,65,84,SE,10,0,29.14,0.0,Partly Cloudy,2018-07-15T23:28:30Z,75,50,411.5,0.05,3.35,807.0,2.96,54.0,410.37,431.14,...
2018-07-16 00:53:00,69,65,87,SSE,6,0,29.13,0.0,Partly Cloudy,2018-07-16T00:32:03Z,75,50,412.32,0.05,0.87,636.0,0.86,44.0,410.92,414.88,...
2018-07-16 01:53:00,68,65,90,S,5,0,29.11,0.0,Fair,2018-07-16T01:29:57Z,75,50,413.38,0.05,1.16,802.0,1.05,55.0,411.46,416.04,...
2018-07-16 02:53:00,68,65,90,SE,7,0,29.12,0.0,Mostly Cloudy,2018-07-16T02:29:56Z,75,50,413.0,0.05,0.7,811.0,0.58,56.0,412.32,415.27,...
2018-07-16 03:53:00,67,65,93,CALM,0,0,29.12,0.0,Fair,2018-07-16T03:24:50Z,75,50,413.64,0.05,0.71,407.0,0.69,28.0,412.61,415.06,...
2018-07-16 04:53:00,68,65,90,S,3,0,29.13,0.0,Fair,2018-07-16T04:29:18Z,75,50,413.17,0.05,0.86,819.0,0.82,56.0,411.61,415.12,...
2018-07-16 05:53:00,68,65,90,CALM,0,0,29.15,0.0,Fair,2018-07-16T05:29:18Z,75,50,413.94,0.05,0.7,824.0,0.63,56.0,412.97,415.46,...
2018-07-16 06:53:00,70,65,84,S,6,0,29.15,0.0,Partly Cloudy,2018-07-16T06:29:18Z,75,50,413.13,0.05,0.59,825.0,0.57,56.0,411.93,414.15,...
2018-07-16 07:53:00,72,65,78,CALM,0,0,29.16,0.0,Partly Cloudy,2018-07-16T07:29:04Z,75,50,413.1,0.05,0.21,831.0,0.19,56.0,412.71,413.52,...
2018-07-16 08:53:00,77,65,66,ESE,5,0,29.15,0.0,Partly Cloudy,2018-07-16T08:29:30Z,75,50,414.01,0.05,0.53,832.0,0.47,56.0,413.15,415.61,...
2018-07-16 09:53:00,80,65,60,SSE,8,0,29.15,0.0,Fair,2018-07-16T09:29:30Z,75,50,413.07,0.05,0.77,837.0,0.76,56.0,412.07,414.78,...
2018-07-16 10:53:00,83,64,53,SSE,12,17,29.14,0.0,Fair,2018-07-16T10:29:30Z,75,50,417.0,0.06,2.91,836.0,2.91,56.0,412.49,420.89,...
2018-07-16 11:53:00,85,64,49,S,10,0,29.13,0.0,Fair,2018-07-16T11:29:30Z,75,50,419.6,0.06,1.7,836.0,1.64,56.0,415.96,422.92,...
2018-07-16 12:53:00,86,64,48,S,9,0,29.11,0.0,Fair,2018-07-16T12:29:30Z,75,50,417.33,0.05,1.36,417.0,1.32,28.0,415.28,420.6,...
2018-07-16 13:53:00,88,63,43,S,7,0,29.09,0.0,Fair,2018-07-16T13:29:30Z,75,50,428.05,0.08,5.25,843.0,5.24,56.0,418.06,435.87,...
2018-07-16 14:53:00,87,64,46,S,10,0,29.08,0.0,Fair,2018-07-16T14:29:30Z,75,50,422.35,0.07,2.5,846.0,2.47,56.0,419.42,429.77,...
2018-07-16 15:53:00,85,63,48,S,10,0,29.07,0.0,Fair,2018-07-16T15:19:30Z,75,50,425.32,0.07,2.59,572.0,2.36,38.0,423.37,432.96,...
2018-07-16 16:53:00,84,63,49,SSE,10,0,29.06,0.0,Fair,2018-07-16T16:29:30Z,75,50,423.29,0.06,0.42,703.0,0.37,47.0,422.26,424.21,...
2018-07-16 17:53:00,79,64,60,S,13,0,29.07,0.0,Fair,2018-07-16T17:29:30Z,75,50,423.87,0.07,1.23,823.0,1.19,55.0,421.24,425.93,...
2018-07-16 18:53:00,75,64,69,S,9,0,29.1,0.0,Fair,2018-07-16T18:29:45Z,75,50,422.99,0.07,3.66,793.0,3.36,54.0,419.38,432.46,...
2018-07-16 19:53:00,72,64,76,ESE,10,0,29.12,0.0,Fair,2018-07-16T19:29:31Z,75,50,417.67,0.06,2.21,799.0,1.96,55.0,414.62,422.59,...
2018-07-16 20:53:00,71,65,81,SE,9,0,29.14,0.0,Fair,2018-07-16T20:29:03Z,75,50,417.36,0.06,4.35,807.0,3.5,56.0,414.11,431.22,...
2018-07-16 21:53:00,70,65,84,SE,7,0,29.15,0.0,Fair,2018-07-16T21:23:50Z,75,50,414.97,0.05,0.99,410.0,0.94,29.0,413.68,417.05,...
2018-07-16 22:53:00,69,65,87,SSE,6,0,29.14,0.0,Fair,2018-07-16T22:29:22Z,75,50,416.63,0.06,2.79,795.0,2.46,55.0,413.89,425.37,...
2018-07-16 23:53:00,69,65,87,SE,7,0,29.14,0.0,Fair,2018-07-16T23:29:20Z,75,50,416.36,0.06,1.53,815.0,1.38,56.0,414.2,421.01,...
2018-07-17 00:53:00,68,65,90,ESE,6,0,29.13,0.0,Fair,2018-07-17T00:29:30Z,75,50,417.26,0.06,0.92,817.0,0.86,56.0,415.44,419.23,...
2018-07-17 01:53:00,67,65,93,S,7,0,29.13,0.0,Fair,2018-07-17T01:29:30Z,75,50,419.18,0.06,1.02,823.0,1.0,56.0,417.43,421.06,...
2018-07-17 02:53:00,67,64,90,SSE,6,0,29.12,0.0,Fair,2018-07-17T02:29:30Z,75,50,416.85,0.06,1.52,829.0,1.49,56.0,414.44,419.69,...
2018-07-17 03:53:00,66,65,96,VAR,5,0,29.12,0.0,Fair,2018-07-17T03:29:30Z,75,50,414.42,0.05,0.61,832.0,0.57,56.0,413.46,415.85,...
2018-07-17 04:53:00,66,64,93,S,3,0,29.13,0.0,Fair,2018-07-17T04:29:30Z,75,50,415.31,0.06,1.19,835.0,1.16,56.0,413.08,417.49,...
2018-07-17 05:53:00,66,65,96,S,5,0,29.15,0.0,Partly Cloudy,2018-07-17T05:29:30Z,75,50,417.75,0.06,1.07,837.0,1.05,56.0,415.07,419.39,...
2018-07-17 06:53:00,67,65,93,VAR,7,0,29.16,0.0,Mostly Cloudy,2018-07-17T06:28:41Z,75,50,418.64,0.06,0.79,405.0,0.75,27.0,417.17,420.6,...
2018-07-17 07:53:00,70,65,84,S,7,0,29.17,0.0,Partly Cloudy,2018-07-17T07:29:30Z,75,50,419.01,0.06,0.72,840.0,0.68,56.0,417.16,420.34,...
2018-07-17 08:53:00,72,65,78,S,7,0,29.16,0.0,Fair,2018-07-17T08:29:30Z,75,50,418.99,0.06,4.08,842.0,3.15,56.0,415.52,429.55,...
2018-07-17 09:53:00,79,65,62,SSE,6,0,29.16,0.0,Fair,2018-07-17T09:20:30Z,75,50,416.44,0.06,1.3,601.0,0.99,40.0,415.65,420.42,...
2018-07-17 10:53:00,80,65,60,SSE,6,0,29.14,0.0,Fair,2018-07-17T10:30:30Z,75,50,417.51,0.06,0.76,676.0,0.75,45.0,415.71,418.5,...
2018-07-17 11:53:00,83,66,56,SSE,9,0,29.13,0.0,Fair,2018-07-17T11:29:30Z,75,50,418.48,0.06,0.7,839.0,0.7,56.0,417.04,419.8,...
2018-07-17 12:53:00,83,66,56,S,10,0,29.12,0.0,Fair,2018-07-17T12:29:30Z,75,50,419.08,0.06,0.61,832.0,0.55,56.0,418.03,420.35,...
2018-07-17 13:53:00,84,66,55,S,9,0,29.1,0.0,Fair,2018-07-17T13:29:30Z,75,50,419.86,0.06,1.04,786.0,1.04,53.0,418.27,421.66,...
2018-07-17 14:53:00,85,66,53,S,8,0,29.09,0.0,Fair,2018-07-17T14:29:11Z,75,50,422.48,0.06,1.63,797.0,1.58,56.0,420.61,426.4,...
2018-07-17 15:53:00,85,64,49,S,10,0,29.08,0.0,Fair,2018-07-17T15:23:02Z,75,50,425.26,0.07,1.38,436.0,1.17,31.0,423.53,428.11,...
2018-07-17 16:53:00,80,64,58,S,10,0,29.08,0.0,Fair,2018-07-17T16:29:30Z,75,50,426.97,0.07,1.88,755.0,1.68,53.0,424.53,432.89,...
2018-07-17 17:53:00,77,65,66,S,8,0,29.09,0.0,Fair,2018-07-17T17:29:30Z,75,50,427.86,0.07,1.09,800.0,0.93,56.0,426.52,433.33,...
2018-07-17 18:53:00,76,64,67,ESE,9,0,29.1,0.0,Fair,2018-07-17T18:29:08Z,75,50,426.62,0.07,2.38,803.0,2.25,56.0,422.98,432.2,...
2018-07-17 19:53:00,72,64,76,SE,13,0,29.11,0.0,Fair,2018-07-17T19:29:30Z,75,50,421.2,0.06,2.78,809.0,2.27,56.0,417.35,429.08,...
2018-07-17 20:53:00,70,64,81,SE,10,0,29.15,0.0,Partly Cloudy,2018-07-17T20:29:30Z,75,50,417.37,0.06,1.78,809.0,1.61,56.0,414.73,422.15,...
2018-07-17 21:53:00,68,64,87,SE,12,0,29.17,0.0,Partly Cloudy,2018-07-17T21:29:30Z,75,50,415.32,0.05,2.16,808.0,1.93,56.0,413.81,424.32,...
2018-07-17 22:53:00,68,64,87,ESE,6,0,29.17,0.0,Mostly Cloudy,2018-07-17T22:29:30Z,75,50,417.18,0.06,3.16,815.0,2.92,56.0,413.92,428.47,...
